 r,b,swpd,free,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st
 2,0,0,1386208,45420,952816,0,0,0,0,1221,415,10,37,53,0,0

 0,0,0,1386368,45428,952816,0,0,0,12,1221,406,8,36,55,0,0

 0,0,0,1386336,45428,952820,0,0,0,0,1196,414,9,33,58,0,0

 2,0,0,1386176,45428,952820,0,0,0,0,890,352,9,19,71,0,0

 1,0,0,1385664,45428,952828,0,0,0,0,1565,461,7,46,47,0,0

 0,0,0,1386336,45428,952828,0,0,0,0,1437,436,15,50,35,0,0

 2,0,0,1385984,45436,952832,0,0,0,12,1198,408,7,30,62,1,0

 0,0,0,1386368,45436,952832,0,0,0,0,1287,480,20,51,29,0,0

 0,0,0,1386368,45436,952832,0,0,0,0,1319,458,13,42,46,0,0

 0,0,0,1386368,45436,952836,0,0,0,0,1001,386,7,25,68,0,0

 0,0,0,1386368,45436,952836,0,0,0,0,989,384,11,23,66,0,0

