r;b;swpd;free;buff;cache;si;so;bi;bo;in;cs;us;sy;id;wa;st
2;2;3748;520372;67408;1763316;0;0;45;43;147;124;4;1;95;0;0
3;0;3748;520920;67420;1763304;0;0;45;43;147;124;4;1;95;0;0
3;0;3748;520568;67420;1763364;0;0;45;43;147;124;4;1;95;0;0
4;0;3748;520632;67420;1763364;0;0;45;43;147;124;4;1;95;0;0
3;0;3748;520864;67424;1763360;0;0;45;43;147;124;4;1;95;0;0
3;0;3748;520832;67424;1763360;0;0;45;44;147;124;4;1;95;0;0
4;0;3748;520280;67424;1763376;0;0;45;44;147;124;4;1;95;0;0
4;0;3748;520356;67424;1763376;0;0;45;44;147;124;4;1;95;0;0
4;0;3748;520356;67452;1763348;0;0;45;44;147;124;4;1;95;0;0
6;0;3748;520556;67452;1763348;0;0;45;44;147;124;4;1;95;0;0
4;0;3748;520812;67460;1763344;0;0;45;44;147;124;4;1;95;0;0
3;0;3748;520616;67468;1763416;0;0;45;44;147;124;4;1;95;0;0
7;0;3748;520568;67468;1763416;0;0;45;44;147;124;4;1;95;0;0
7;0;3748;520372;67496;1763388;0;0;45;44;147;124;4;1;95;0;0
4;0;3748;520572;67504;1763480;0;0;45;44;147;124;4;1;95;0;0
5;0;3748;520364;67504;1763480;0;0;45;44;147;124;4;1;95;0;0
5;0;3748;520476;67524;1763460;0;0;45;44;147;124;4;1;95;0;0
5;0;3748;520312;67544;1763440;0;0;45;44;147;124;4;1;95;0;0
7;0;3748;520312;67544;1763448;0;0;45;44;147;124;4;1;95;0;0
4;0;3748;520364;67544;1763448;0;0;45;44;147;124;4;1;95;0;0
5;0;3748;520364;67556;1763436;0;0;45;44;147;124;4;1;95;0;0
5;0;3748;519704;67580;1763412;0;0;45;44;147;124;4;1;95;0;0
5;0;3748;520088;67580;1763412;0;0;45;44;147;124;4;1;95;0;0
5;0;3748;519876;67588;1763404;0;0;45;44;147;124;4;1;95;0;0
3;0;3748;519616;67612;1763432;0;0;45;44;147;124;4;1;95;0;0
7;0;3748;519632;67612;1763432;0;0;45;44;147;124;4;1;95;0;0
3;1;3748;520088;67624;1763448;0;0;45;44;147;124;4;1;95;0;0
6;0;3748;520288;67656;1763416;0;0;45;44;147;124;4;1;95;0;0
4;0;3748;519844;67656;1763416;0;0;45;44;147;124;4;1;95;0;0
8;0;3748;519680;67684;1763436;0;0;45;44;147;124;4;1;95;0;0
6;0;3748;519836;67704;1763416;0;0;45;44;147;124;4;1;95;0;0
6;0;3748;519924;67704;1763416;0;0;45;44;147;124;4;1;95;0;0
6;0;3748;520152;67704;1763416;0;0;45;44;147;124;4;1;95;0;0
5;0;3748;520176;67712;1763468;0;0;45;44;147;124;4;1;95;0;0
4;0;3748;521072;67728;1763464;0;0;45;44;147;124;4;1;95;0;0
5;0;3748;521160;67728;1763464;0;0;45;44;147;124;4;1;95;0;0
3;0;3748;521100;67756;1763436;0;0;45;44;147;124;4;1;95;0;0
6;0;3748;521100;67784;1763508;0;0;45;44;147;124;4;1;95;0;0
4;0;3748;521124;67784;1763508;0;0;45;44;147;124;4;1;95;0;0
4;0;3748;521068;67788;1763504;0;0;45;44;147;124;4;1;95;0;0
8;0;3748;520800;67816;1763476;0;0;45;44;147;124;4;1;95;0;0
7;0;3748;521404;67852;1763484;0;0;45;44;147;124;4;1;95;0;0
4;0;3748;521396;67868;1763468;0;0;45;44;147;124;4;1;95;0;0
4;0;3748;521404;67868;1763468;0;0;45;44;147;124;4;1;95;0;0
7;0;3748;521140;67868;1763468;0;0;45;44;147;124;4;1;95;0;0
4;0;3748;520932;67884;1763452;0;0;45;44;147;124;4;1;95;0;0
7;0;3748;520672;67884;1763452;0;0;45;44;147;124;4;1;95;0;0
4;0;3748;520596;67900;1763484;0;0;45;44;147;124;4;1;95;0;0
4;0;3748;520796;67916;1763468;0;0;45;44;147;124;4;1;95;0;0
7;0;3748;520084;67916;1763468;0;0;45;44;147;124;4;1;95;0;0
7;0;3748;520892;67932;1763476;0;0;45;44;147;124;4;1;95;0;0
3;0;3748;520624;67960;1763448;0;0;45;44;147;124;4;1;95;0;0
3;0;3748;520824;67960;1763448;0;0;45;44;147;124;4;1;95;0;0
5;0;3748;520144;67976;1763532;0;0;45;44;147;124;4;1;95;0;0
2;1;3748;520680;67976;1763532;0;0;45;44;147;124;4;1;95;0;0
3;1;3748;520880;67976;1763532;0;0;45;44;147;124;4;1;95;0;0
3;0;3748;521824;67988;1763500;0;0;45;44;147;124;4;1;95;0;0
5;0;3748;521656;68008;1763528;0;0;45;44;147;124;4;1;95;0;0
5;0;3748;520340;68008;1763528;0;0;45;44;147;124;4;1;95;0;0
4;0;3748;520844;68020;1763516;0;0;45;44;147;124;4;1;95;0;0
8;0;3748;520844;68032;1763504;0;0;45;44;147;124;4;1;95;0;0
3;0;3748;521072;68032;1763504;0;0;45;44;147;124;4;1;95;0;0
6;0;3748;520584;68032;1763504;0;0;45;44;147;124;4;1;95;0;0
3;0;3748;520332;68040;1763496;0;0;45;44;147;124;4;1;95;0;0
3;0;3748;520592;68040;1763572;0;0;45;44;147;124;4;1;95;0;0
2;1;3748;520332;68044;1763568;0;0;45;44;147;124;4;1;95;0;0
2;0;3748;520540;68048;1763564;0;0;45;44;147;124;4;1;95;0;0
6;0;3748;520248;68048;1763564;0;0;45;44;147;124;4;1;95;0;0
2;1;3748;520924;68052;1763560;0;0;45;44;147;124;4;1;95;0;0
6;0;3748;520924;68076;1763536;0;0;45;44;147;124;4;1;95;0;0
5;0;3748;520648;68076;1763536;0;0;45;44;147;124;4;1;95;0;0
5;0;3748;521924;68076;1763536;0;0;45;44;147;124;4;1;95;0;0
4;0;3748;520900;68112;1763604;0;0;45;44;147;124;4;1;95;0;0
3;0;3748;520648;68112;1763604;0;0;45;44;147;124;4;1;95;0;0
5;0;3748;520580;68112;1763604;0;0;45;44;147;124;4;1;95;0;0
4;0;3748;520580;68116;1763600;0;0;45;44;147;124;4;1;95;0;0
7;0;3748;520268;68128;1763592;0;0;45;44;147;124;4;1;95;0;0
5;0;3748;520596;68136;1763584;0;0;45;44;147;124;4;1;95;0;0
4;0;3748;520308;68136;1763584;0;0;45;44;147;124;4;1;95;0;0
6;0;3748;520696;68136;1763584;0;0;45;44;147;124;4;1;95;0;0
2;1;3748;520884;68136;1763600;0;0;45;44;147;124;4;1;95;0;0
3;0;3748;520652;68160;1763576;0;0;45;44;147;124;4;1;95;0;0
5;0;3748;520828;68160;1763576;0;0;45;44;147;124;4;1;95;0;0
5;0;3748;520828;68180;1763556;0;0;45;44;147;124;4;1;95;0;0
6;0;3748;520348;68200;1763636;0;0;45;44;147;124;4;1;95;0;0
3;0;3748;520548;68200;1763636;0;0;45;44;147;124;4;1;95;0;0
4;0;3748;520280;68216;1763620;0;0;45;44;147;124;4;1;95;0;0
6;0;3748;521080;68228;1763596;0;0;45;44;147;124;4;1;95;0;0
8;0;3748;520292;68228;1763640;0;0;45;44;147;124;4;1;95;0;0
2;1;3748;520656;68240;1763628;0;0;45;44;147;124;4;1;95;0;0
5;0;3748;520656;68256;1763612;0;0;45;44;147;124;4;1;95;0;0
3;0;3748;520372;68256;1763636;0;0;45;44;147;124;4;1;95;0;0
7;0;3748;520372;68260;1763632;0;0;45;44;147;124;4;1;95;0;0
9;0;3748;520372;68288;1763604;0;0;45;44;147;124;4;1;95;0;0
5;0;3748;520132;68316;1763676;0;0;45;44;147;124;4;1;95;0;0
3;0;3748;520420;68316;1763660;0;0;45;44;147;124;4;1;95;0;0
7;0;3748;519908;68332;1763668;0;0;45;44;147;124;4;1;95;0;0
4;0;3748;520108;68332;1763668;0;0;45;44;147;124;4;1;95;0;0
4;0;3748;520160;68332;1763668;0;0;45;44;147;124;4;1;95;0;0
6;1;3748;520136;68332;1763668;0;0;45;44;147;124;4;1;95;0;0
3;0;3748;519908;68348;1763652;0;0;45;44;147;124;4;1;95;0;0
2;0;3748;519848;68348;1763652;0;0;45;44;147;124;4;1;95;0;0
6;0;3748;519848;68356;1763744;0;0;45;44;147;124;4;1;95;0;0
4;1;3748;519792;68356;1763688;0;0;45;44;147;124;4;1;95;0;0
1;1;3748;520084;68364;1763680;0;0;45;44;147;124;4;1;95;0;0
3;0;3748;520084;68396;1763648;0;0;45;44;147;124;4;1;95;0;0
3;0;3748;519832;68428;1763716;0;0;45;44;147;124;4;1;95;0;0
2;0;3748;519616;68428;1763716;0;0;45;44;147;124;4;1;95;0;0
5;0;3748;519316;68440;1763704;0;0;45;44;147;124;4;1;95;0;0
7;0;3748;519608;68448;1763696;0;0;45;44;147;124;4;1;95;0;0
6;0;3748;519924;68448;1763696;0;0;45;44;147;124;4;1;95;0;0
5;0;3748;520112;68476;1763740;0;0;45;44;147;124;4;1;95;0;0
5;0;3748;519820;68488;1763728;0;0;45;44;147;124;4;1;95;0;0
4;0;3748;519568;68488;1763728;0;0;45;44;147;124;4;1;95;0;0
4;0;3748;519768;68512;1763704;0;0;45;44;147;124;4;1;95;0;0
2;0;3748;519508;68528;1763788;0;0;45;44;147;124;4;1;95;0;0
3;0;3748;519808;68528;1763788;0;0;45;44;147;124;4;1;95;0;0
4;0;3748;519840;68540;1763776;0;0;45;44;147;124;4;1;95;0;0
3;0;3748;519772;68552;1763764;0;0;45;44;147;124;4;1;95;0;0
8;0;3748;520052;68552;1763776;0;0;45;44;147;124;4;1;95;0;0
5;0;3748;520104;68552;1763776;0;0;45;44;147;124;4;1;95;0;0
4;0;3748;519876;68572;1763756;0;0;45;44;147;124;4;1;95;0;0
2;0;3748;519624;68596;1763732;0;0;45;44;147;124;4;1;95;0;0
4;0;3748;519624;68616;1763712;0;0;45;44;147;124;4;1;95;0;0
5;0;3748;519592;68632;1763696;0;0;45;44;147;124;4;1;95;0;0
3;0;3748;519460;68632;1763696;0;0;45;44;147;124;4;1;95;0;0
3;0;3748;520160;68644;1763684;0;0;45;44;147;124;4;1;95;0;0
3;0;3748;520160;68656;1763804;0;0;45;44;147;124;4;1;95;0;0
5;0;3748;520160;68656;1763804;0;0;45;44;147;124;4;1;95;0;0
6;0;3748;519552;68656;1763804;0;0;45;44;147;124;4;1;95;0;0
3;0;3748;519836;68676;1763784;0;0;45;44;147;124;4;1;95;0;0
5;0;3748;519696;68676;1763788;0;0;45;44;147;124;4;1;95;0;0
5;0;3748;519704;68676;1763788;0;0;45;44;147;124;4;1;95;0;0
5;0;3748;519884;68684;1763780;0;0;45;44;147;124;4;1;95;0;0
5;0;3748;519616;68700;1763868;0;0;45;44;147;124;4;1;95;0;0
5;0;3748;519620;68700;1763868;0;0;45;44;147;124;4;1;95;0;0
4;0;3748;519620;68724;1763844;0;0;45;44;147;124;4;1;95;0;0
4;0;3748;519360;68724;1763944;0;0;45;44;147;124;4;1;95;0;0
4;0;3748;519300;68740;1763928;0;0;45;45;147;124;4;1;95;0;0
6;0;3748;519112;68756;1763912;0;0;45;45;147;124;4;1;95;0;0
5;0;3748;517648;68756;1763912;0;0;45;45;147;124;4;1;95;0;0
7;0;3748;520300;68756;1763912;0;0;45;45;147;124;4;1;95;0;0
4;0;3748;520092;68776;1763908;0;0;45;45;147;125;4;1;95;0;0
3;0;3748;519604;68788;1763896;0;0;45;45;147;125;4;1;95;0;0
8;0;3748;519580;68788;1763896;0;0;45;45;147;125;4;1;95;0;0
3;0;3748;519680;68792;1763892;0;0;45;45;147;125;4;1;95;0;0
4;0;3748;519404;68812;1763972;0;0;45;45;147;125;4;1;95;0;0
3;0;3748;519152;68812;1763972;0;0;45;45;147;125;4;1;95;0;0
2;1;3748;519152;68812;1763972;0;0;45;45;147;125;4;1;95;0;0
5;0;3748;519372;68824;1763960;0;0;45;45;147;125;4;1;95;0;0
3;0;3748;519488;68824;1763920;0;0;45;45;147;125;4;1;95;0;0
5;0;3748;518944;68824;1763920;0;0;45;45;147;125;4;1;95;0;0
3;0;3748;519836;68832;1763912;0;0;45;45;147;125;4;1;95;0;0
8;0;3748;519364;68840;1763904;0;0;45;45;147;125;4;1;95;0;0
3;1;3748;518908;68840;1763908;0;0;45;45;147;125;4;1;95;0;0
5;0;3748;519284;68840;1763908;0;0;45;45;147;125;4;1;95;0;0
4;0;3748;520832;68840;1763908;0;0;45;45;147;125;4;1;95;0;0
6;0;3748;519792;68848;1763900;0;0;45;45;147;125;4;1;95;0;0
6;0;3748;519340;68848;1763924;0;0;45;45;147;125;4;1;95;0;0
4;2;3748;519176;68848;1763924;0;0;45;45;147;125;4;1;95;0;0
3;0;3748;519036;68860;1763912;0;0;45;45;147;125;4;1;95;0;0
6;0;3748;518568;68880;1763908;0;0;45;45;147;125;4;1;95;0;0
3;0;3748;519232;68880;1763908;0;0;45;45;147;125;4;1;95;0;0
2;0;3748;519128;68880;1763908;0;0;45;45;147;125;4;1;95;0;0
6;0;3748;519372;68900;1763988;0;0;45;45;147;125;4;1;95;0;0
4;0;3748;518716;68900;1763940;0;0;45;45;147;125;4;1;95;0;0
7;0;3748;518672;68920;1763920;0;0;45;45;147;125;4;1;95;0;0
6;0;3748;518596;68948;1763892;0;0;45;45;147;125;4;1;95;0;0
6;0;3748;518596;68948;1763892;0;0;45;45;147;125;4;1;95;0;0
4;0;3748;518612;68976;1763864;0;0;45;45;148;125;4;1;95;0;0
4;0;3748;518804;69000;1763940;0;0;45;45;148;125;4;1;95;0;0
5;0;3748;519284;69000;1763940;0;0;45;45;148;125;4;1;95;0;0
8;0;3748;518812;69016;1763940;0;0;45;45;148;125;4;1;95;0;0
3;1;3748;518552;69024;1763932;0;0;45;45;148;125;4;1;95;0;0
4;0;3748;519112;69040;1763948;0;0;45;45;148;125;4;1;95;0;0
3;0;3748;518736;69040;1763948;0;0;45;45;148;125;4;1;95;0;0
7;0;3748;518764;69040;1763948;0;0;45;45;148;125;4;1;95;0;0
7;0;3748;518764;69072;1763916;0;0;45;45;148;125;4;1;95;0;0
1;1;3748;518852;69072;1763960;0;0;45;45;148;125;4;1;95;0;0
6;0;3748;518776;69072;1763960;0;0;45;45;148;125;4;1;95;0;0
4;0;3748;518852;69084;1763968;0;0;45;45;148;125;4;1;95;0;0
3;0;3748;518640;69092;1763960;0;0;45;45;148;125;4;1;95;0;0
2;0;3748;518580;69092;1763960;0;0;45;45;148;125;4;1;95;0;0
3;0;3748;518808;69120;1763932;0;0;45;45;148;125;4;1;95;0;0
4;0;3748;518428;69128;1763924;0;0;45;45;148;125;4;1;95;0;0
9;0;3748;518324;69128;1763924;0;0;45;45;148;125;4;1;95;0;0
3;0;3748;518324;69128;1763988;0;0;45;45;148;125;4;1;95;0;0
5;0;3748;518836;69128;1763996;0;0;45;45;148;125;4;1;95;0;0
5;0;3748;518332;69128;1763996;0;0;45;45;148;125;4;1;95;0;0
6;0;3748;518332;69128;1763996;0;0;45;45;148;125;4;1;95;0;0
5;0;3748;518072;69132;1763992;0;0;45;45;148;125;4;1;95;0;0
4;0;3748;518072;69132;1763992;0;0;45;45;148;125;4;1;95;0;0
4;0;3748;517788;69152;1763972;0;0;45;45;148;125;4;1;95;0;0
5;0;3748;517868;69168;1764016;0;0;45;45;148;125;4;1;95;0;0
6;0;3748;517744;69168;1764016;0;0;45;45;148;125;4;1;95;0;0
4;0;3748;517580;69168;1764044;0;0;45;45;148;125;4;1;95;0;0
3;0;3748;518272;69168;1764044;0;0;45;45;148;125;4;1;95;0;0
2;0;3748;518280;69180;1764040;0;0;45;45;148;125;4;1;95;0;0
3;0;3748;518012;69200;1764036;0;0;45;45;148;125;4;1;95;0;0
7;0;3748;517300;69200;1764044;0;0;45;45;148;125;4;1;95;0;0
2;1;3748;517812;69208;1764036;0;0;45;45;148;125;4;1;95;0;0
4;0;3748;518528;69228;1764032;0;0;45;45;148;125;4;1;95;0;0
3;0;3748;518316;69228;1764068;0;0;45;45;148;125;4;1;95;0;0
6;0;3748;518576;69228;1764088;0;0;45;45;148;125;4;1;95;0;0
7;0;3748;518252;69248;1764068;0;0;45;45;148;125;4;1;95;0;0
4;0;3748;518004;69248;1764068;0;0;45;45;148;125;4;1;95;0;0
2;0;3748;518444;69248;1764068;0;0;45;45;148;125;4;1;95;0;0
2;1;3748;518640;69252;1764064;0;0;45;45;148;125;4;1;95;0;0
5;0;3748;518136;69268;1764048;0;0;45;45;148;125;4;1;95;0;0
3;0;3748;518588;69268;1764084;0;0;45;45;148;125;4;1;95;0;0
3;0;3748;518380;69272;1764104;0;0;45;45;148;125;4;1;95;0;0
6;0;3748;518388;69284;1764092;0;0;45;45;148;125;4;1;95;0;0
6;0;3748;518136;69284;1764092;0;0;45;45;148;125;4;1;95;0;0
5;0;3748;517860;69284;1764092;0;0;45;45;148;125;4;1;95;0;0
6;0;3748;517860;69300;1764176;0;0;45;45;148;125;4;1;95;0;0
5;0;3748;517860;69300;1764176;0;0;45;45;148;125;4;1;95;0;0
5;0;3748;517860;69300;1764176;0;0;45;45;148;125;4;1;95;0;0
5;0;3748;518592;69336;1764140;0;0;45;45;148;125;4;1;95;0;0
4;0;3748;518328;69360;1764120;0;0;45;45;148;125;4;1;95;0;0
5;0;3748;518652;69360;1764120;0;0;45;45;148;125;4;1;95;0;0
4;0;3748;518328;69360;1764120;0;0;45;45;148;125;4;1;95;0;0
3;0;3748;518052;69364;1764116;0;0;45;45;148;125;4;1;95;0;0
4;0;3748;518040;69384;1764096;0;0;45;45;148;125;4;1;95;0;0
4;0;3748;517884;69384;1764096;0;0;45;45;148;125;4;1;95;0;0
4;0;3748;517112;69408;1764072;0;0;45;45;148;125;4;1;95;0;0
3;0;3748;517348;69420;1764060;0;0;45;45;148;125;4;1;95;0;0
4;1;3748;517616;69420;1764248;0;0;45;45;148;125;4;1;95;0;0
2;1;3748;517624;69432;1764240;0;0;45;45;148;125;4;1;95;0;0
5;0;3748;517712;69436;1764236;0;0;45;45;148;125;4;1;95;0;0
5;0;3748;517820;69444;1764228;0;0;45;45;148;125;4;1;95;0;0
3;0;3748;517820;69444;1764228;0;0;45;45;148;125;4;1;95;0;0
3;0;3748;517908;69456;1764248;0;0;45;45;148;125;4;1;95;0;0
3;0;3748;517932;69468;1764240;0;0;45;45;148;125;4;1;95;0;0
4;0;3748;517616;69480;1764228;0;0;45;45;148;125;4;1;95;0;0
6;0;3748;517128;69480;1764256;0;0;45;45;148;125;4;1;95;0;0
7;0;3748;517540;69480;1764256;0;0;45;45;148;125;4;1;95;0;0
3;0;3748;517540;69488;1764248;0;0;45;45;148;125;4;1;95;0;0
6;1;3748;517540;69488;1764248;0;0;45;45;148;125;4;1;95;0;0
4;1;3748;517568;69496;1764252;0;0;45;45;148;125;4;1;95;0;0
4;0;3748;517568;69508;1764240;0;0;45;45;148;125;4;1;95;0;0
2;0;3748;517640;69512;1764256;0;0;45;45;148;125;4;1;95;0;0
7;0;3748;518588;69532;1764252;0;0;45;45;148;125;4;1;95;0;0
7;0;3748;517572;69548;1764252;0;0;45;45;148;125;4;1;95;0;0
5;0;3748;518096;69564;1764236;0;0;45;45;148;125;4;1;95;0;0
6;0;3748;517876;69564;1764236;0;0;45;45;148;125;4;1;95;0;0
7;0;3748;516884;69592;1764256;0;0;45;45;148;125;4;1;95;0;0
5;0;3748;517284;69592;1764256;0;0;45;45;148;125;4;1;95;0;0
4;0;3748;516808;69592;1764256;0;0;45;45;148;125;4;1;95;0;0
4;0;3748;517824;69608;1764240;0;0;45;45;148;125;4;1;95;0;0
4;0;3748;517876;69608;1764296;0;0;45;45;148;125;4;1;95;0;0
8;0;3748;517780;69608;1764296;0;0;45;45;148;125;4;1;95;0;0
5;0;3748;517624;69608;1764296;0;0;45;46;148;125;4;1;95;0;0
2;0;3748;517104;69608;1764296;0;0;45;46;148;125;4;1;95;0;0
3;0;3748;517104;69608;1764296;0;0;45;46;148;125;4;1;95;0;0
2;0;3748;517104;69612;1764292;0;0;45;46;148;125;4;1;95;0;0
4;0;3748;517044;69612;1764296;0;0;45;46;148;125;4;1;95;0;0
4;0;3748;518360;69612;1764296;0;0;45;46;148;125;4;1;95;0;0
5;0;3748;518136;69624;1764320;0;0;45;46;148;125;4;1;95;0;0
4;0;3748;517356;69644;1764300;0;0;45;46;148;125;4;1;95;0;0
3;0;3748;517556;69644;1764300;0;0;45;46;148;125;4;1;95;0;0
3;0;3748;517536;69644;1764300;0;0;45;46;148;125;4;1;95;0;0
4;0;3748;517572;69664;1764380;0;0;45;46;148;125;4;1;95;0;0
4;0;3748;517328;69664;1764340;0;0;45;46;148;125;4;1;95;0;0
6;0;3748;517328;69672;1764332;0;0;45;46;148;125;4;1;95;0;0
5;0;3748;517056;69688;1764316;0;0;45;46;148;125;4;1;95;0;0
4;0;3748;517256;69688;1764316;0;0;45;46;148;125;4;1;95;0;0
3;0;3748;517364;69692;1764348;0;0;45;46;148;125;4;1;95;0;0
3;0;3748;517048;69728;1764412;0;0;45;46;148;125;4;1;95;0;0
6;0;3748;516792;69728;1764412;0;0;45;46;148;125;4;1;95;0;0
2;0;3748;516852;69728;1764412;0;0;45;46;148;125;4;1;95;0;0
7;0;3748;517248;69748;1764392;0;0;45;46;148;125;4;1;95;0;0
4;0;3748;517184;69748;1764392;0;0;45;46;148;125;4;1;95;0;0
5;0;3748;517088;69748;1764404;0;0;45;46;148;125;4;1;95;0;0
5;0;3748;517608;69768;1764388;0;0;45;46;148;125;4;1;95;0;0
4;0;3748;517112;69776;1764384;0;0;45;46;148;125;4;1;95;0;0
5;0;3748;516836;69776;1764396;0;0;45;46;148;125;4;1;95;0;0
6;0;3748;516852;69784;1764392;0;0;45;46;148;125;4;1;95;0;0
5;0;3748;516840;69816;1764460;0;0;45;46;148;125;4;1;95;0;0
3;0;3748;516836;69816;1764400;0;0;45;46;148;125;4;1;95;0;0
6;0;3748;516776;69828;1764400;0;0;45;46;148;125;4;1;95;0;0
5;0;3748;516496;69844;1764384;0;0;45;46;148;125;4;1;95;0;0
6;0;3748;517312;69844;1764384;0;0;45;46;148;125;4;1;95;0;0
4;0;3748;517048;69844;1764396;0;0;45;46;148;125;4;1;95;0;0
3;0;3748;517420;69848;1764416;0;0;45;46;148;125;4;1;95;0;0
2;0;3748;516796;69872;1764416;0;0;45;46;148;125;4;1;95;0;0
3;0;3748;516796;69872;1764416;0;0;45;46;148;125;4;1;95;0;0
5;0;3748;516796;69888;1764400;0;0;45;46;148;125;4;1;95;0;0
5;0;3748;516592;69916;1764416;0;0;45;46;148;125;4;1;95;0;0
3;0;3748;516796;69916;1764420;0;0;45;46;148;125;4;1;95;0;0
5;0;3748;516836;69932;1764404;0;0;45;46;148;125;4;1;95;0;0
6;0;3748;517120;69932;1764460;0;0;45;46;148;125;4;1;95;0;0
2;0;3748;516784;69932;1764460;0;0;45;46;148;125;4;1;95;0;0
5;0;3748;516592;69944;1764448;0;0;45;46;148;125;4;1;95;0;0
3;0;3748;516792;69956;1764436;0;0;45;46;148;125;4;1;95;0;0
4;0;3748;516404;69960;1764472;0;0;45;46;148;125;4;1;95;0;0
6;0;3748;516348;69984;1764548;0;0;45;46;148;125;4;1;95;0;0
6;0;3748;516092;69984;1764548;0;0;45;46;148;125;4;1;95;0;0
6;0;3748;517840;70004;1764528;0;0;45;46;148;125;4;1;95;0;0
3;0;3748;516852;70016;1764472;0;0;45;46;148;125;4;1;95;0;0
3;0;3748;516900;70016;1764472;0;0;45;46;148;125;4;1;95;0;0
6;0;3748;516852;70028;1764496;0;0;45;46;148;125;4;1;95;0;0
6;0;3748;516144;70044;1764484;0;0;45;46;148;125;4;1;95;0;0
3;0;3748;515900;70044;1764484;0;0;45;46;148;125;4;1;95;0;0
4;0;3748;515876;70044;1764492;0;0;45;46;148;125;4;1;95;0;0
4;0;3748;515976;70060;1764476;0;0;45;46;148;125;4;1;95;0;0
8;0;3748;515828;70060;1764476;0;0;45;46;148;125;4;1;95;0;0
3;0;3748;516284;70060;1764504;0;0;45;46;148;125;4;1;95;0;0
4;1;3748;516316;70080;1764484;0;0;45;46;148;125;4;1;95;0;0
6;0;3748;516308;70096;1764468;0;0;45;46;148;125;4;1;95;0;0
3;0;3748;516308;70096;1764468;0;0;45;46;148;125;4;1;95;0;0
5;0;3748;516380;70108;1764500;0;0;45;46;148;125;4;1;95;0;0
2;0;3748;516284;70128;1764592;0;0;45;46;148;125;4;1;95;0;0
3;0;3748;516388;70128;1764592;0;0;45;46;148;125;4;1;95;0;0
4;1;3748;517556;70144;1764576;0;0;45;46;148;125;4;1;95;0;0
6;0;3748;517348;70164;1764592;0;0;45;46;148;125;4;1;95;0;0
5;0;3748;517048;70164;1764540;0;0;45;46;148;125;4;1;95;0;0
3;1;3748;516820;70164;1764540;0;0;45;46;148;125;4;1;95;0;0
5;0;3748;516592;70176;1764528;0;0;45;46;148;125;4;1;95;0;0
3;0;3748;516592;70176;1764528;0;0;45;46;148;125;4;1;95;0;0
2;1;3748;516404;70188;1764516;0;0;45;46;148;125;4;1;95;0;0
2;0;3748;516272;70208;1764496;0;0;45;46;148;125;4;1;95;0;0
3;0;3748;516412;70224;1764556;0;0;45;46;148;125;4;1;95;0;0
7;0;3748;516340;70224;1764556;0;0;45;46;148;125;4;1;95;0;0
6;0;3748;516528;70232;1764552;0;0;45;46;148;125;4;1;95;0;0
3;0;3748;516288;70244;1764540;0;0;45;46;148;125;4;1;95;0;0
4;0;3748;516320;70244;1764540;0;0;45;46;148;125;4;1;95;0;0
3;0;3748;516620;70260;1764524;0;0;45;46;148;126;4;1;95;0;0
3;0;3748;515812;70268;1764516;0;0;45;46;148;126;4;1;95;0;0
7;0;3748;516056;70268;1764516;0;0;45;46;148;126;4;1;95;0;0
9;0;3748;515900;70268;1764516;0;0;45;46;148;126;4;1;95;0;0
4;0;3748;516624;70276;1764608;0;0;45;46;148;126;4;1;95;0;0
3;0;3748;516584;70284;1764612;0;0;45;46;148;126;4;1;95;0;0
4;0;3748;516024;70304;1764592;0;0;45;46;148;126;4;1;95;0;0
5;0;3748;516028;70304;1764592;0;0;45;46;148;126;4;1;95;0;0
2;0;3748;516052;70304;1764592;0;0;45;46;148;126;4;1;95;0;0
4;1;3748;516056;70324;1764572;0;0;45;46;148;126;4;1;95;0;0
4;0;3748;515544;70352;1764644;0;0;45;46;148;126;4;1;95;0;0
5;0;3748;515860;70352;1764644;0;0;45;46;148;126;4;1;95;0;0
3;0;3748;516604;70352;1764644;0;0;45;46;148;126;4;1;95;0;0
2;1;3748;516348;70376;1764600;0;0;45;46;148;126;4;1;95;0;0
4;0;3748;516348;70384;1764592;0;0;45;46;148;126;4;1;95;0;0
6;0;3748;516348;70384;1764592;0;0;45;46;148;126;4;1;95;0;0
3;0;3748;516316;70392;1764684;0;0;45;46;148;126;4;1;95;0;0
8;0;3748;516040;70392;1764684;0;0;45;46;148;126;4;1;95;0;0
5;0;3748;515576;70392;1764684;0;0;45;46;148;126;4;1;95;0;0
3;0;3748;515804;70392;1764684;0;0;45;46;148;126;4;1;95;0;0
4;0;3748;516560;70392;1764684;0;0;45;46;148;126;4;1;95;0;0
3;0;3748;516232;70404;1764620;0;0;45;46;148;126;4;1;95;0;0
3;0;3748;516592;70412;1764612;0;0;45;46;148;126;4;1;95;0;0
6;0;3748;516324;70412;1764624;0;0;45;46;148;126;4;1;95;0;0
2;1;3748;516080;70416;1764652;0;0;45;46;148;126;4;1;95;0;0
7;0;3748;516144;70436;1764656;0;0;45;46;148;126;4;1;95;0;0
3;0;3748;515576;70448;1764644;0;0;45;46;148;126;4;1;95;0;0
7;0;3748;515332;70448;1764644;0;0;45;46;148;126;4;1;95;0;0
6;0;3748;516360;70448;1764644;0;0;45;46;148;126;4;1;95;0;0
6;0;3748;516088;70448;1764668;0;0;45;46;148;126;4;1;95;0;0
6;1;3748;515568;70460;1764656;0;0;45;46;148;126;4;1;95;0;0
